Date,Amount
2014-07-18,3119.0
2014-07-25,3512.0
2014-08-01,3512.0
2014-08-08,3512.0
2014-08-15,3512.0
2014-08-22,3336.0
2014-08-29,3336.0
2014-09-05,3336.0
2014-09-12,3336.0
2014-09-19,3336.0
2014-09-26,3554.0
2014-10-03,3554.0
2014-10-10,3554.0
2014-10-17,3554.0
2014-10-24,3607.0
2014-10-31,3607.0
2014-11-07,3607.0
2014-11-14,3607.0
2014-11-21,3404.0
2014-11-28,3404.0
2014-12-05,3404.0
2014-12-12,3404.0
2014-12-19,3371.0
2014-12-26,3371.0
2015-01-02,3371.0
2015-01-09,3371.0
2015-01-16,3371.0
2015-01-23,3590.0
2015-01-30,3590.0
2015-02-06,3590.0
2015-02-13,3590.0
2015-02-20,3949.0
2015-02-27,3949.0
2015-03-06,3949.0
2015-03-13,3949.0
2015-03-20,3757.0
2015-03-27,3757.0
2015-04-03,3757.0
2015-04-10,3757.0
2015-04-17,3757.0
2015-04-24,3516.0
2015-05-01,3516.0
2015-05-08,3516.0
2015-05-15,3516.0
2015-05-22,3353.0
2015-05-29,3353.0
2015-06-05,3353.0
2015-06-12,3353.0
2015-06-19,3741.0
2015-06-26,3741.0
2015-07-03,3741.0
2015-07-10,3741.0
2015-07-17,3741.0
2015-07-24,3741.0
2015-07-31,3884.0
2015-08-07,3884.0
2015-08-14,3884.0
2015-08-21,3695.0
2015-08-28,3695.0
2015-09-04,3695.0
2015-09-11,3695.0
2015-09-18,3695.0
2015-09-25,4035.0
2015-10-02,4035.0
2015-10-09,4035.0
2015-10-16,4035.0
2015-10-23,3693.0
2015-10-30,3693.0
2015-11-06,3693.0
2015-11-13,3693.0
2015-11-20,4153.0
2015-11-27,4153.0
2015-12-04,4153.0
2015-12-11,4153.0
2015-12-18,3843.0
2015-12-25,3843.0
2016-01-01,3843.0
2016-01-08,3843.0
2016-01-15,3843.0
2016-01-22,3965.0
2016-01-29,3965.0
2016-02-05,3965.0
2016-02-12,3965.0
2016-02-19,3965.0
2016-02-26,4385.0
2016-03-04,4385.0
2016-03-11,4385.0
2016-03-18,4385.0
2016-03-25,4385.0
2016-04-01,3684.0
2016-04-08,3684.0
2016-04-15,3684.0
2016-04-22,3608.0
2016-04-29,3608.0
2016-05-06,3608.0
2016-05-13,3608.0
2016-05-20,3608.0
2016-05-27,3729.0
2016-06-03,3729.0
2016-06-10,3729.0
2016-06-17,3729.0
2016-06-24,3894.0
2016-07-01,3894.0
2016-07-08,3894.0
2016-07-15,3894.0
2016-07-22,3901.0
2016-07-29,3901.0
2016-08-05,3901.0
2016-08-12,3901.0
2016-08-19,3901.0
2016-08-26,4278.0
2016-09-02,3565.0
2016-09-09,3785.0
2016-09-16,5148.0
2016-09-23,4957.0
2016-09-30,4850.0
2016-10-07,4130.0
2016-10-14,3507.0
2016-10-21,4185.0
2016-10-28,4194.0
2016-11-04,4480.0
2016-11-11,4758.0
2016-11-18,4343.0
2016-11-25,4608.0
2016-12-02,4767.0
2016-12-09,5259.0
2016-12-16,4874.0
2016-12-23,5867.0
2016-12-30,4986.0
2017-01-06,5219.0
2017-01-13,4610.0
2017-01-20,4941.0
2017-01-27,4740.0
2017-02-03,5381.0
2017-02-10,4507.0
2017-02-17,4687.0
2017-02-24,4614.0
2017-03-03,5327.0
2017-03-10,4968.0
2017-03-17,4784.0
2017-03-24,5200.0
2017-03-31,4735.0
2017-04-07,4344.0
2017-04-14,5302.0
2017-04-21,4827.0
2017-04-28,4737.0
2017-05-05,4582.0
2017-05-12,4919.0
2017-05-19,4642.0
2017-05-26,4930.0
2017-06-02,4560.0
2017-06-09,4448.0
2017-06-16,4380.0
2017-06-23,5071.0
2017-06-30,4348.0
2017-07-07,4702.0
2017-07-14,4809.0
2017-07-21,4510.0
2017-07-28,4377.0
2017-08-04,4183.0
2017-08-11,4756.0
2017-08-18,4403.0
2017-08-25,4509.0
2017-09-01,2027.0
2017-09-08,2961.0
2017-09-15,4489.0
2017-09-22,4594.0
2017-09-29,5039.0
2017-10-06,4675.0
2017-10-13,5048.0
2017-10-20,5739.0
2017-10-27,5545.0
2017-11-03,4985.0
2017-11-10,5013.0
2017-11-17,5421.0
2017-11-24,5916.0
2017-12-01,5041.0
2017-12-08,4546.0
2017-12-15,5695.0
2017-12-22,5587.0
2017-12-29,4470.0
2018-01-05,5130.0
2018-01-12,5107.0
2018-01-19,4802.0
2018-01-26,4884.0
2018-02-02,4435.0
2018-02-09,4952.0
2018-02-16,4708.0
2018-02-23,4224.0
2018-03-02,4905.0
2018-03-09,5162.0
2018-03-16,4993.0
2018-03-23,4913.0
2018-03-30,4744.0
2018-04-06,5024.0
2018-04-13,4976.0
2018-04-20,6001.0
2018-04-27,5010.0
2018-05-04,4815.0
2018-05-11,4639.0
2018-05-18,5133.0
2018-05-25,4643.0
2018-06-01,5317.0
2018-06-08,4682.0
2018-06-15,5223.0
2018-06-22,5544.0
2018-06-29,5140.0
2018-07-06,5627.0
2018-07-13,4742.0
2018-07-20,5368.0
2018-07-27,5028.0
2018-08-03,5202.0
2018-08-10,5277.0
2018-08-17,5373.0
2018-08-24,4847.0
2018-08-31,4061.0
2018-09-07,4860.0
2018-09-14,5223.0
2018-09-21,5197.0
2018-09-28,5675.0
2018-10-05,4899.0
2018-10-12,5772.0
2018-10-19,5348.0
2018-10-26,5354.0
2018-11-02,4932.0
2018-11-09,4405.0
2018-11-16,5202.0
2018-11-23,6272.0
2018-11-30,5846.0
2018-12-07,5540.0
2018-12-14,5452.0
2018-12-21,5887.0
2018-12-28,5379.0
2019-01-04,4872.0
2019-01-11,4719.0
2019-01-18,4919.0
2019-01-25,5054.0
2019-02-01,5152.0
2019-02-08,5177.0
2019-02-15,4723.0
2019-02-22,4805.0
2019-03-01,5469.0
2019-03-08,5239.0
2019-03-15,4197.0
2019-03-22,5198.0
2019-03-29,4871.0
2019-04-05,5196.0
2019-04-12,5315.0
2019-04-19,5549.0
2019-04-26,5156.0
2019-05-03,5226.0
2019-05-10,5215.0
2019-05-17,5145.0
2019-05-24,5246.0
2019-05-31,5046.0
2019-06-07,4730.0
2019-06-14,5409.0
2019-06-21,5607.0
2019-06-28,4935.0
2019-07-05,5289.0
2019-07-12,4524.0
2019-07-19,4702.0
2019-07-26,5827.0
2019-08-02,5054.0
2019-08-09,5053.0
2019-08-16,5285.0
2019-08-23,5313.0
2019-08-30,5323.0
2019-09-06,4626.0
2019-09-13,5550.0
2019-09-20,5112.0
2019-09-27,4921.0
2019-10-04,5219.0
2019-10-11,4985.0
2019-10-18,4936.0
2019-10-25,5101.0
2019-11-01,4653.0
2019-11-08,5094.0
2019-11-15,5384.0
2019-11-22,5205.0
2019-11-29,5278.0
2019-12-06,5537.0
2019-12-13,4969.0
2019-12-20,5729.0
2019-12-27,5672.0
2020-01-03,5169.0
2020-01-10,4815.0
2020-01-17,5372.0
2020-01-24,5851.0
2020-01-31,5740.0
2020-02-07,5358.0
2020-02-14,5726.0
2020-02-21,5540.0
2020-02-28,5577.0
2020-03-06,5640.0
2020-03-13,5469.0
2020-03-20,5629.0
2020-03-27,5296.0
2020-04-03,5529.0
2020-04-10,6347.0
2020-04-17,5138.0
2020-04-24,5374.0
2020-05-01,4328.0
2020-05-08,3934.0
2020-05-15,3680.0
2020-05-22,4347.0
2020-05-29,4426.0
2020-06-05,4618.0
2020-06-12,4353.0
2020-06-19,4629.0
2020-06-26,4744.0
2020-07-03,5217.0
2020-07-10,4832.0
2020-07-17,4900.0
2020-07-24,4079.0
2020-07-31,5259.0
2020-08-07,4662.0
2020-08-14,5653.0
2020-08-21,4519.0
2020-08-28,5069.0
2020-09-04,4242.0
2020-09-11,4415.0
2020-09-18,4973.0
2020-09-25,5140.0
2020-10-02,5240.0
2020-10-09,5390.0
2020-10-16,4992.0
2020-10-23,4622.0
2020-10-30,5303.0
2020-11-06,4801.0
2020-11-13,5070.0
2020-11-20,4555.0
2020-11-27,5263.0
2020-12-04,4754.0
2020-12-11,4938.0
2020-12-18,5714.0
2020-12-25,5656.0
2021-01-01,4867.0
2021-01-08,5129.0
2021-01-15,5404.0
2021-01-22,4859.0
2021-01-29,5419.0
2021-02-05,4856.0
2021-02-12,4702.0
2021-02-19,4431.0
2021-02-26,3993.0
2021-03-05,4237.0
2021-03-12,4327.0
2021-03-19,5222.0
2021-03-26,4254.0
2021-04-02,4745.0
2021-04-09,5061.0
2021-04-16,5467.0
2021-04-23,4867.0
2021-04-30,5104.0
2021-05-07,6058.0
2021-05-14,5407.0
2021-05-21,5503.0
2021-05-28,4634.0
2021-06-04,5537.0
2021-06-11,5746.0
2021-06-18,5482.0
2021-06-25,4994.0
2021-07-02,5200.0
2021-07-09,5595.0
2021-07-16,5522.0
2021-07-23,5655.0
2021-07-30,5425.0
2021-08-06,6432.0
2021-08-13,4998.0
2021-08-20,5127.0
2021-08-27,4906.0
2021-09-03,5783.0
2021-09-10,4493.0
2021-09-17,4287.0
2021-09-24,4548.0
2021-10-01,4841.0
2021-10-08,5498.0
2021-10-15,4265.0
2021-10-22,5110.0
2021-10-29,5336.0
2021-11-05,6196.0
2021-11-12,5143.0
2021-11-19,4891.0
2021-11-26,4807.0
2021-12-03,5263.0
2021-12-10,4356.0
2021-12-17,5887.0
2021-12-24,5556.0
2021-12-31,4061.0
2022-01-07,4665.0
2022-01-14,3801.0
2022-01-21,3933.0
2022-01-28,4344.0
2022-02-04,4353.0
2022-02-11,4308.0
2022-02-18,4774.0
2022-02-25,5169.0
2022-03-04,5744.0
2022-03-11,6369.0
2022-03-18,5685.0
2022-03-25,5610.0
2022-04-01,5938.0
2022-04-08,6807.0
2022-04-15,6330.0
2022-04-22,6060.0
2022-04-29,5884.0
2022-05-06,5908.0
2022-05-13,6044.0
2022-05-20,6235.0
2022-05-27,6387.0
2022-06-03,5874.0
2022-06-10,6046.0
2022-06-17,6136.0
2022-06-24,6111.0
2022-07-01,6961.0
2022-07-08,5827.0
2022-07-15,5601.0
2022-07-22,6320.0
2022-07-29,6446.0
2022-08-05,6439.0
2022-08-12,5709.0
2022-08-19,6899.0
2022-08-26,5975.0
2022-09-02,6369.0
2022-09-09,6301.0
2022-09-16,6656.0
2022-09-23,6338.0
2022-09-30,6061.0
2022-10-07,7056.0
2022-10-14,5330.0
2022-10-21,6297.0
2022-10-28,5537.0
2022-11-04,6171.0
2022-11-11,6025.0
2022-11-18,5685.0
2022-11-25,6828.0
2022-12-02,6295.0
2022-12-09,6508.0
2022-12-16,6344.0
2022-12-23,5756.0
2022-12-30,6347.0
2023-01-06,6603.0
2023-01-13,6317.0
2023-01-20,5787.0
2023-01-27,5778.0
2023-02-03,6262.0
2023-02-10,6060.0
2023-02-17,5992.0
2023-02-24,5499.0
2023-03-03,6010.0
2023-03-10,6203.0
2023-03-17,7012.0
2023-03-24,6038.0
2023-03-31,5930.0
2023-04-07,5944.0
2023-04-14,6513.0
2023-04-21,5697.0
2023-04-28,5920.0
2023-05-05,6361.0
2023-05-12,6496.0
2023-05-19,5551.0
2023-05-26,6279.0
2023-06-02,6177.0
2023-06-09,6391.0
