Date,Amount
2012-04-20,1859.0
2012-04-27,1809.0
2012-05-04,1643.0
2012-05-11,2296.0
2012-05-18,1931.0
2012-05-25,1834.0
2012-06-01,1960.0
2012-06-08,2212.0
2012-06-15,2420.0
2012-06-22,2078.0
2012-06-29,2294.0
2012-07-06,2161.0
2012-07-13,1721.0
2012-07-20,2580.0
2012-07-27,1723.0
2012-08-03,1936.0
2012-08-10,2412.0
2012-08-17,1892.0
2012-08-24,2110.0
2012-08-31,2316.0
2012-09-07,2229.0
2012-09-14,2169.0
2012-09-21,2047.0
2012-09-28,1991.0
2012-10-05,1532.0
2012-10-12,2197.0
2012-10-19,2343.0
2012-10-26,2010.0
2012-11-02,1761.0
2012-11-09,2157.0
2012-11-16,2117.0
2012-11-23,1875.0
2012-11-30,2276.0
2012-12-07,2273.0
2012-12-14,2420.0
2012-12-21,2248.0
2012-12-28,1943.0
2013-01-04,2094.0
2013-01-11,1778.0
2013-01-18,2161.0
2013-01-25,2135.0
2013-02-01,1761.0
2013-02-08,2066.0
2013-02-15,1927.0
2013-02-22,1780.0
2013-03-01,2027.0
2013-03-08,2200.0
2013-03-15,1561.0
2013-03-22,1565.0
2013-03-29,1852.0
2013-04-05,2112.0
2013-04-12,2268.0
2013-04-19,2057.0
2013-04-26,2363.0
2013-05-03,2607.0
2013-05-10,1936.0
2013-05-17,2273.0
2013-05-24,2273.0
2013-05-31,2043.0
2013-06-07,2127.0
2013-06-14,1772.0
2013-06-21,2654.0
2013-06-28,1743.0
2013-07-05,1535.0
2013-07-12,2198.0
2013-07-19,1979.0
2013-07-26,2040.0
2013-08-02,2235.0
2013-08-09,1774.0
2013-08-16,1737.0
2013-08-23,2031.0
2013-08-30,1951.0
2013-09-06,1506.0
2013-09-13,1887.0
2013-09-20,2151.0
2013-09-27,1787.0
2013-10-04,1994.0
2013-10-11,2118.0
2013-10-18,1733.0
2013-10-25,2136.0
2013-11-01,2077.0
2013-11-08,1959.0
2013-11-15,1579.0
2013-11-22,1778.0
2013-11-29,1977.0
2013-12-06,1551.0
2013-12-13,2007.0
2013-12-20,1610.0
2013-12-27,1323.0
2014-01-03,1422.0
2014-01-10,1378.0
2014-01-17,1659.0
2014-01-24,1866.0
2014-01-31,1962.0
2014-02-07,1771.0
2014-02-14,1656.0
2014-02-21,1601.0
2014-02-28,1902.0
2014-03-07,1844.0
2014-03-14,1815.0
2014-03-21,1887.0
2014-03-28,1670.0
2014-04-04,1807.0
2014-04-11,2018.0
2014-04-18,1871.0
2014-04-25,1845.0
2014-05-02,1972.0
2014-05-09,2165.0
2014-05-16,2240.0
2014-05-23,2017.0
2014-05-30,2335.0
2014-06-06,1682.0
2014-06-13,2038.0
2014-06-20,1612.0
2014-06-27,1535.0
2014-07-04,1803.0
2014-07-11,1675.0
2014-07-18,1788.0
2014-07-25,1675.0
2014-08-01,1299.0
2014-08-08,1917.0
2014-08-15,2278.0
2014-08-22,1248.0
2014-08-29,1976.0
2014-09-05,1638.0
2014-09-12,1500.0
2014-09-19,1634.0
2014-09-26,1266.0
2014-10-03,1485.0
2014-10-10,1373.0
2014-10-17,1270.0
2014-10-24,1667.0
2014-10-31,1932.0
2014-11-07,1772.0
2014-11-14,1565.0
2014-11-21,1503.0
2014-11-28,1757.0
2014-12-05,1550.0
2014-12-12,2341.0
2014-12-19,2426.0
2014-12-26,2083.0
2015-01-02,2664.0
2015-01-09,1904.0
2015-01-16,2149.0
2015-01-23,2419.0
2015-01-30,2076.0
2015-02-06,1912.0
2015-02-13,1942.0
2015-02-20,2284.0
2015-02-27,2027.0
2015-03-06,1551.0
2015-03-13,2234.0
2015-03-20,1824.0
2015-03-27,1830.0
2015-04-03,2089.0
2015-04-10,2090.0
2015-04-17,2176.0
2015-04-24,2530.0
2015-05-01,1535.0
2015-05-08,2390.0
2015-05-15,2228.0
2015-05-22,2173.0
2015-05-29,1732.0
2015-06-05,1904.0
2015-06-12,2305.0
2015-06-19,2100.0
2015-06-26,2554.0
2015-07-03,2306.0
2015-07-10,2099.0
2015-07-17,2259.0
2015-07-24,2166.0
2015-07-31,1927.0
2015-08-07,2344.0
2015-08-14,2614.0
2015-08-21,2048.0
2015-08-28,2118.0
2015-09-04,1912.0
2015-09-11,1658.0
2015-09-18,1947.0
2015-09-25,2091.0
2015-10-02,1734.0
2015-10-09,2095.0
2015-10-16,1694.0
2015-10-23,1819.0
2015-10-30,1212.0
2015-11-06,1716.0
2015-11-13,1469.0
2015-11-20,1692.0
2015-11-27,1669.0
2015-12-04,2074.0
2015-12-11,2117.0
2015-12-18,1584.0
2015-12-25,1570.0
2016-01-01,1593.0
2016-01-08,1673.0
2016-01-15,2263.0
2016-01-22,2399.0
2016-01-29,2074.0
2016-02-05,1919.0
2016-02-12,2312.0
2016-02-19,1998.0
2016-02-26,1917.0
2016-03-04,1941.0
2016-03-11,1954.0
2016-03-18,1870.0
2016-03-25,1722.0
2016-04-01,2214.0
2016-04-08,2069.0
2016-04-15,1839.0
2016-04-22,2494.0
2016-04-29,2198.0
2016-05-06,2042.0
2016-05-13,2110.0
2016-05-20,2629.0
2016-05-27,2059.0
2016-06-03,2326.0
2016-06-10,2426.0
2016-06-17,2282.0
2016-06-24,2911.0
2016-07-01,2205.0
2016-07-08,2273.0
2016-07-15,2446.0
2016-07-22,2359.0
2016-07-29,2180.0
2016-08-05,2203.0
2016-08-12,2171.0
2016-08-19,2527.0
2016-08-26,2119.0
2016-09-02,2034.0
2016-09-09,2200.0
2016-09-16,2034.0
2016-09-23,2143.0
2016-09-30,2258.0
2016-10-07,2005.0
2016-10-14,2220.0
2016-10-21,2052.0
2016-10-28,1962.0
2016-11-04,1790.0
2016-11-11,2484.0
2016-11-18,2373.0
2016-11-25,2513.0
2016-12-02,2212.0
2016-12-09,1984.0
2016-12-16,1754.0
2016-12-23,1709.0
2016-12-30,2245.0
2017-01-06,2069.0
2017-01-13,2277.0
2017-01-20,2480.0
2017-01-27,2012.0
2017-02-03,2544.0
2017-02-10,1988.0
2017-02-17,2199.0
2017-02-24,2322.0
2017-03-03,2296.0
2017-03-10,2153.0
2017-03-17,1977.0
2017-03-24,2380.0
2017-03-31,2172.0
2017-04-07,1455.0
2017-04-14,1983.0
2017-04-21,2368.0
2017-04-28,2033.0
2017-05-05,2559.0
2017-05-12,2046.0
2017-05-19,2200.0
2017-05-26,2237.0
2017-06-02,2292.0
2017-06-09,1791.0
2017-06-16,2266.0
2017-06-23,1816.0
2017-06-30,2291.0
2017-07-07,1811.0
2017-07-14,1976.0
2017-07-21,2084.0
2017-07-28,1826.0
2017-08-04,2606.0
2017-08-11,2140.0
2017-08-18,1872.0
2017-08-25,2591.0
2017-09-01,1830.0
2017-09-08,1953.0
2017-09-15,2054.0
2017-09-22,2915.0
2017-09-29,2560.0
2017-10-06,2184.0
2017-10-13,2233.0
2017-10-20,1696.0
2017-10-27,2058.0
2017-11-03,2173.0
2017-11-10,2083.0
2017-11-17,1922.0
2017-11-24,1771.0
2017-12-01,1968.0
2017-12-08,2260.0
2017-12-15,2481.0
2017-12-22,2164.0
2017-12-29,1877.0
2018-01-05,1934.0
2018-01-12,1585.0
2018-01-19,2249.0
2018-01-26,2815.0
2018-02-02,2271.0
2018-02-09,1946.0
2018-02-16,1916.0
2018-02-23,1823.0
2018-03-02,2584.0
2018-03-09,1997.0
2018-03-16,1857.0
2018-03-23,2166.0
2018-03-30,2706.0
2018-04-06,1904.0
2018-04-13,1840.0
2018-04-20,2051.0
2018-04-27,2230.0
2018-05-04,2532.0
2018-05-11,2172.0
2018-05-18,2859.0
2018-05-25,2660.0
2018-06-01,1861.0
2018-06-08,2613.0
2018-06-15,1897.0
2018-06-22,2044.0
2018-06-29,2327.0
2018-07-06,1893.0
2018-07-13,2055.0
2018-07-20,2485.0
2018-07-27,2296.0
2018-08-03,2294.0
2018-08-10,2107.0
2018-08-17,2603.0
2018-08-24,2673.0
2018-08-31,2310.0
2018-09-07,2928.0
2018-09-14,2329.0
2018-09-21,2280.0
2018-09-28,2498.0
2018-10-05,2408.0
2018-10-12,2108.0
2018-10-19,1705.0
2018-10-26,1699.0
2018-11-02,1904.0
2018-11-09,1641.0
2018-11-16,1832.0
2018-11-23,1934.0
2018-11-30,1619.0
2018-12-07,1743.0
2018-12-14,1812.0
2018-12-21,1842.0
2018-12-28,1616.0
2019-01-04,2085.0
2019-01-11,2395.0
2019-01-18,2121.0
2019-01-25,1624.0
2019-02-01,2762.0
2019-02-08,1962.0
2019-02-15,1914.0
2019-02-22,2085.0
2019-03-01,1910.0
2019-03-08,2152.0
2019-03-15,2116.0
2019-03-22,2221.0
2019-03-29,2107.0
2019-04-05,2036.0
2019-04-12,2714.0
2019-04-19,2851.0
2019-04-26,2254.0
2019-05-03,2534.0
2019-05-10,2157.0
2019-05-17,2757.0
2019-05-24,2562.0
2019-05-31,2606.0
2019-06-07,2561.0
2019-06-14,2104.0
2019-06-21,2045.0
2019-06-28,1687.0
2019-07-05,2686.0
2019-07-12,2393.0
2019-07-19,2605.0
2019-07-26,2670.0
2019-08-02,2616.0
2019-08-09,2643.0
2019-08-16,2223.0
2019-08-23,2646.0
2019-08-30,2261.0
2019-09-06,1816.0
2019-09-13,1859.0
2019-09-20,2410.0
2019-09-27,1983.0
2019-10-04,2366.0
2019-10-11,1907.0
2019-10-18,2141.0
2019-10-25,2503.0
2019-11-01,2386.0
2019-11-08,2416.0
2019-11-15,2129.0
2019-11-22,2608.0
2019-11-29,2362.0
2019-12-06,2198.0
2019-12-13,2794.0
2019-12-20,1909.0
2019-12-27,2052.0
2020-01-03,2113.0
2020-01-10,1818.0
2020-01-17,2370.0
2020-01-24,1847.0
2020-01-31,2588.0
2020-02-07,1745.0
2020-02-14,1535.0
2020-02-21,1687.0
2020-02-28,1971.0
2020-03-06,2299.0
2020-03-13,2428.0
2020-03-20,2016.0
2020-03-27,2208.0
2020-04-03,2069.0
2020-04-10,1822.0
2020-04-17,1509.0
2020-04-24,1807.0
2020-05-01,1763.0
2020-05-08,1790.0
2020-05-15,2110.0
2020-05-22,1555.0
2020-05-29,1834.0
2020-06-05,2059.0
2020-06-12,1652.0
2020-06-19,2196.0
2020-06-26,1937.0
2020-07-03,2237.0
2020-07-10,1733.0
2020-07-17,1923.0
2020-07-24,2108.0
2020-07-31,2250.0
2020-08-07,2302.0
2020-08-14,1351.0
2020-08-21,2132.0
2020-08-28,1620.0
2020-09-04,2192.0
2020-09-11,1993.0
2020-09-18,2035.0
2020-09-25,1951.0
2020-10-02,2156.0
2020-10-09,2036.0
2020-10-16,1850.0
2020-10-23,2303.0
2020-10-30,1738.0
2020-11-06,1887.0
2020-11-13,1824.0
2020-11-20,1939.0
2020-11-27,2401.0
2020-12-04,2076.0
2020-12-11,2243.0
2020-12-18,1933.0
2020-12-25,2033.0
2021-01-01,1533.0
2021-01-08,1787.0
2021-01-15,2137.0
2021-01-22,2147.0
2021-01-29,2451.0
2021-02-05,2172.0
2021-02-12,2033.0
2021-02-19,1750.0
2021-02-26,2350.0
2021-03-05,1816.0
2021-03-12,2892.0
2021-03-19,2826.0
2021-03-26,2361.0
2021-04-02,2555.0
2021-04-09,2448.0
2021-04-16,2468.0
2021-04-23,2559.0
2021-04-30,2434.0
2021-05-07,2688.0
2021-05-14,2833.0
2021-05-21,2868.0
2021-05-28,2636.0
2021-06-04,2750.0
2021-06-11,2848.0
2021-06-18,2852.0
2021-06-25,2353.0
2021-07-02,2652.0
2021-07-09,2437.0
2021-07-16,2591.0
2021-07-23,2752.0
2021-07-30,2184.0
2021-08-06,1947.0
2021-08-13,2340.0
2021-08-20,2829.0
2021-08-27,3118.0
2021-09-03,2507.0
2021-09-10,1998.0
2021-09-17,2481.0
2021-09-24,2708.0
2021-10-01,2585.0
2021-10-08,2331.0
2021-10-15,1894.0
2021-10-22,2024.0
2021-10-29,2044.0
2021-11-05,1857.0
2021-11-12,2433.0
2021-11-19,1995.0
2021-11-26,2173.0
2021-12-03,1973.0
2021-12-10,2300.0
2021-12-17,2259.0
2021-12-24,1939.0
2021-12-31,1678.0
2022-01-07,1845.0
2022-01-14,1852.0
2022-01-21,1820.0
2022-01-28,1729.0
2022-02-04,2045.0
2022-02-11,2460.0
2022-02-18,1956.0
2022-02-25,2276.0
2022-03-04,2522.0
2022-03-11,2109.0
2022-03-18,2122.0
2022-03-25,2119.0
2022-04-01,2024.0
2022-04-08,1956.0
2022-04-15,1860.0
2022-04-22,2413.0
2022-04-29,2289.0
2022-05-06,1817.0
2022-05-13,1995.0
2022-05-20,2004.0
2022-05-27,2751.0
2022-06-03,2620.0
2022-06-10,1471.0
2022-06-17,1988.0
2022-06-24,2346.0
2022-07-01,2167.0
2022-07-08,2199.0
2022-07-15,2174.0
2022-07-22,2124.0
2022-07-29,2070.0
2022-08-05,2002.0
2022-08-12,1848.0
2022-08-19,2293.0
2022-08-26,1923.0
2022-09-02,2337.0
2022-09-09,1624.0
2022-09-16,2035.0
2022-09-23,1841.0
2022-09-30,1372.0
2022-10-07,1862.0
2022-10-14,1831.0
2022-10-21,2239.0
2022-10-28,1883.0
2022-11-04,2133.0
2022-11-11,2294.0
2022-11-18,1607.0
2022-11-25,1910.0
2022-12-02,2319.0
2022-12-09,2233.0
2022-12-16,1885.0
2022-12-23,2176.0
2022-12-30,1755.0
2023-01-06,1638.0
2023-01-13,2405.0
2023-01-20,2224.0
2023-01-27,2022.0
2023-02-03,2982.0
2023-02-10,2253.0
2023-02-17,2065.0
2023-02-24,1854.0
2023-03-03,2106.0
2023-03-10,1469.0
2023-03-17,2077.0
2023-03-24,2275.0
2023-03-31,1914.0
2023-04-07,2275.0
2023-04-14,2244.0
2023-04-21,2459.0
2023-04-28,1951.0
2023-05-05,2056.0
2023-05-12,2022.0
2023-05-19,2014.0
2023-05-26,2096.0
2023-06-02,2144.0
2023-06-09,2062.0
